13587
171921
191087
178581
261936
1927
163588
197179
207915
253425
267039
280998
121890
64581
11457
2525
2337
1872
2626
206533
166397
4090
45873
270856
14702
254063
291095
291094
2594
2224
230046
230566
154584
2682
249190
268219
2635
139882
198012
65889
8832
82043
288354
2363
219490
179328
2010
157591
68981
275277
170808
152053
133441
161811
164475
182047
4157
196594
21775
34323
123910
291110
291150
291156
151099
24031
193180
2202
177945
2162
152251
3769
49089
286958
4263
31451
136407
122122
216
291169
154428
189517
12274
198
215122
226877
67996
146833
2003
139199
51754
230842
34953
284701
205699
221438
2291
129561
115620
2194
226399
291132
1986
12279
291128
2364
168975
1814
216815
99700
232155
152058
2220
193506
166699
240836
176660
187480
2212
46945
15892
142022
26372
2311
721
74066
181835
168662
187210
291153
143804
2027
32844
145292
202233
47839
225636
32262
241835
3088
3169
203949
255923
3160
3146
295308
291113
268120
3124
269031
193413
3084
148135
127223
204241
242285
189460
249837
156498
87992
200929
294150
1985
47774
2319
46915
92133
291117
2574
1882
2700
183372
136306
162347
263422
169683
291136
291120
277376
46912
2017
1999
1950
2292
295312
2030
124583
3156
167409
3109
244996
28453
1991
274922
250669
174662
189222
175527
179016
4359
1925
291096
248803
291100
291107
291114
291174
75777
248870
291097
265350
2597
291149
291098
1946
291119
291123
291109
291125
291106
291129
291127
3093
18433
151990
178377
178392
179822
200463
222385
224318
225831
226723
232975
234531
236348
238893
165534
187303
192094
58003
268927
288386
288821
137468
161792
192783
72252
171795
201978
285007
285173
293603
130614
200025
230920
1813
2002
18882
53583
135847
147635
175036
223396
234773
245027
256160
165037
190879
208729
228309
245444
283766
140401
266281
232359
182894
45348
116243
139529
194953
291104
291105
291180
291101
291103
